g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.963,1,4,0.023571491241455,0.1212803936125338,0.0015754252688236,-0.0030642748120171,-0.0043250391840031,-0.0130865941302131,-9.492550226863782,-11.423430705829464,-inf
0.964,1,4,0.0421323776245117,0.1249791479621875,0.0003889842074223,-0.0020313881486069,-0.003883765476607,-0.0159688731328405,-inf,-inf,-inf
0.965,1,4,0.0234153270721435,0.1074137541431766,0.0057930589094651,-0.0030567926912353,-0.0039528795842363,-0.0141188268580063,-9.702498852094822,-11.644929479378732,-inf
0.966,1,4,0.0230951309204101,0.1133920019538938,0.0011332303596054,-0.0020064564093119,-0.0045885390258937,-0.0108873892688881,-9.96226751425442,-11.766583660573064,-inf
0.967,1,4,0.0230410099029541,0.1122726345853525,0.0008513870732389,-0.0033893760246379,-0.0035199883118418,-0.009908773828551,-10.089028883153343,-11.682588963524235,-inf
0.968,1,4,0.0232160091400146,0.1191727844932195,0.0014244571611994,-0.0028994483246605,-0.0036407494535022,-0.0098342547229436,-9.906032159871216,-11.709801135571483,-inf
0.969,1,4,0.0231225490570068,0.1012741321586249,0.004235729835855,-0.0032417594762992,-0.0045630743063131,-0.0127785257213476,-10.060881980273722,-11.86204838207641,-inf
0.97,1,4,0.0233025550842285,0.1208807426570853,0.0008636616141176,-0.0033729193072558,-0.0057746929794331,-0.0098603300057285,-10.015348819826832,-11.861977421764903,-inf
0.971,1,4,0.0231714248657226,0.115028708803843,0.0014870160258835,-0.0026948293460603,-0.003915889116461,-0.0142596893464819,-9.79617511027699,-11.866562558732058,-inf
0.972,1,4,0.0232548713684082,0.1086188360612566,0.0071284193451106,-0.0022954746994326,-0.0045269735399693,-0.0168462936874042,-10.075329234128152,-11.650782766322877,-inf
0.973,1,4,0.0423946380615234,0.116032419653571,0.0016148824763876,-0.0035063018629234,-0.004158490534817,-0.0117795259603629,-inf,-inf,-inf
0.974,1,4,0.0419404506683349,0.1121064311307576,0.0015484219748141,-0.0030506984913007,-0.0051421345398221,-0.0138380928501342,-10.170303397633011,-inf,-inf
0.975,1,4,0.0417015552520751,0.097609825036079,0.0013843077757797,-0.00430004429981,-0.0056037595567762,-0.0095072007940947,-inf,-inf,-inf
0.976,1,4,0.0415091514587402,0.1065319547916952,0.0026359057078764,-0.0027304622221403,-0.0038451436205944,-0.0078275798948804,-11.903227894786014,-inf,-inf
0.977,1,4,0.0233802795410156,0.1111042937379422,0.0023358089929301,-0.0016337481375782,-0.0044574771250186,-0.0070520731728521,-9.935235506848116,-11.80717560552297,-inf
0.978,1,4,0.0230782032012939,0.0890543941775296,0.0021455382439935,-0.0016443387180137,-0.0043023213474019,-0.0101439999373531,-10.533028891602534,-11.925070827169248,-inf
0.979,1,4,0.0319361686706543,0.0898579768295327,0.0002864627415725,-0.0022079439774599,-0.0022703122699961,-0.013305948120852,-10.012982886325574,-11.77656497030392,-inf
0.98,1,4,0.0231754779815673,0.1036881268166524,0.0028160495202927,-0.002920605302936,-0.0039359041643606,-0.0151391417073761,-10.104070347795943,-11.97173352623132,-inf
0.981,1,4,0.0230960845947265,0.0998895860423707,0.0031240424103228,-0.0021474251874153,-0.0041712593195187,-0.0164810149342225,-10.25765602017693,-11.802546768760651,-inf
0.982,1,4,0.0228855609893798,0.1006461290452959,-0.0003099896128891,-0.0030140004387843,-0.0035650627496622,-0.0162827821510764,-9.440095035872144,-11.568026423785426,-inf
0.983,1,4,0.0231533050537109,0.0999514478344137,0.0030447043827897,-0.002051008865216,-0.0049316297154525,-0.0142055476972051,-10.233780502342466,-11.727139876158516,-inf
0.984,1,4,0.0231378078460693,0.1083737287212362,0.0050801589238783,-0.003877720964643,-0.0044958351286444,-0.0110758270339229,-10.086258285602746,-11.634403909665,-inf
0.985,1,4,0.0232384204864501,0.0968690691962999,0.0014479783379049,-0.0036269860271706,-0.0041889972433025,-0.0096968230081662,-9.884135422794747,-11.653162574198085,-inf
0.986,1,4,0.0413475036621093,0.0963516332973338,-0.0004968285181931,-0.0029332146588703,-0.004667767941228,-0.0083743680291061,-inf,-inf,-inf
0.987,1,4,0.0319058895111084,0.1169190831444211,0.0046517689039897,-0.0026602111727188,-0.0037452333908449,-0.0100523700132815,-10.732030730264771,-12.092083648638916,-inf
0.988,1,4,0.0417637825012207,0.1256724414291636,-0.0013436022072419,-0.0026448451880491,-0.0036092703127002,-0.0123056451202971,-inf,-inf,-inf
0.989,1,4,0.0417087078094482,0.1230523716913399,0.0025952514948479,-0.0026107163322014,-0.0030238247707151,-0.0108481011905736,-9.626603756125334,-inf,-inf
0.99,1,4,0.0232341289520263,0.1001129221965791,0.0031100437525702,-0.004282096577459,-0.0051583211957233,-0.026319722564859,-10.749813813833171,-11.975937359560056,-inf
0.991,1,4,0.0231587886810302,0.1057472708467071,0.0008309359170978,-0.0021594050538064,-0.004950850297392,-0.010786121795736,-10.637543795232808,-11.976962366267792,-inf
0.992,1,4,0.0232369899749755,0.0975426298027563,0.0004105679513434,-0.0023773545554017,-0.0035909364413519,-0.015961723541339,-10.668448425415614,-12.127124530174283,-inf
0.993,1,4,0.0231881141662597,0.1139130519888626,0.0017186112680833,-0.0025442792173026,-0.0052516590395085,-0.0091140713227912,-11.117727198417969,-12.303131963520451,-inf
0.994,1,4,0.0415418148040771,0.1030135418253516,0.000902392123839,-0.0034057417087942,-0.0043396597302776,-0.0158750080189637,-10.694521465271846,-inf,-inf
0.995,1,4,0.0417261123657226,0.099476275437986,0.0038386116847538,-0.0030235522867788,-0.005041622533114,-0.0070809596454283,-inf,-inf,-inf
0.996,1,4,0.0231678485870361,0.1097406281982109,0.0014379000803526,-0.0046613234032495,-0.0053869650535593,-0.0162903483220817,-10.10937385348961,-11.975097459352426,-inf
0.997,1,4,0.0233232975006103,0.0779824706641877,0.0018018981267571,-0.004856001197167,-0.0049530211333514,-0.0430373729677577,-10.959438479205415,-12.20258571733872,-inf
0.998,1,4,0.0414249897003173,0.1040616084323702,-0.000367534724432,-0.0018707382769329,-0.0043770658050113,-0.0118711777885528,-inf,-inf,-inf
0.999,1,4,0.0324339866638183,0.1220683334895544,0.0003290436704929,-0.003976806635918,-0.0040684599467987,-0.0105978870447063,-10.230433224867618,-12.142436718685358,-inf
1.0,1,4,0.0231850147247314,0.0981136983239676,0.0038813907693768,-0.0023494636905386,-0.00319146415994,-0.0096029808547779,-10.717219825376487,-12.195308239925508,-inf
