g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.324,2,4,0.2304270267486572,0.0684512072666756,0.0105099642825755,-0.001374202473939,-0.0014080471521584,-0.0028440664538582,-0.0037295423089045,-0.0040978380777863,-0.0047737366366063,-0.005460346987178,-0.0062398509906089,-0.0063054610077362,-0.0065457191965451,-0.0070597613223226,-0.0082823650634393,-0.0112393432821594,-0.011458005302451,-0.0898703132141674,-0.1654752081418004,-0.1941101124005038,-0.2760293479428048,-0.3238818616042387,-0.4175783699912305,-0.5056302790093574,-0.5572416428431142,-0.6489338191548721,-0.7561632459880112,-1.0536099277560396,-1.7925939176104255,-3.494159754248504,-7.045115779203105,-12.131693416717289,-inf
0.325,2,4,0.22572922706604,0.0708576981784767,0.0083636730284437,0.0024576257920681,-0.0017791861831329,-0.0030674023993778,-0.0039952305959231,-0.0042125914066182,-0.0043077700579985,-0.0047359875801645,-0.0063844073499693,-0.0066002767759469,-0.0068867638198906,-0.0075319419655351,-0.0083163806386864,-0.0092434293838393,-0.0134024763816222,-0.095341861306696,-0.1619462660272775,-0.1917616781420662,-0.2773818075741941,-0.3206092673264821,-0.4208067463045898,-0.5009729748067338,-0.5566419278238228,-0.6234251976328907,-0.7499617794357646,-1.1376194421083206,-2.085523389153532,-4.021023008226058,-7.283916038080429,-inf,-inf
0.326,2,4,0.2278518676757812,0.0678530377848097,0.0117271714849065,-0.0006588331692147,-0.0014160827674106,-0.0028380994339409,-0.0036034108245362,-0.0038866396288757,-0.0042116559509337,-0.0046931626384774,-0.0060198555978395,-0.0064315649201948,-0.0064477718391002,-0.0069835225356605,-0.0095614094397344,-0.0111784607144752,-0.0111942091836809,-0.0923552620708375,-0.164380546615825,-0.1982357412959174,-0.2779893815173413,-0.3394717546174422,-0.4269569444332263,-0.5056197744609939,-0.5737934128801558,-0.6650376941193357,-0.7914275882328674,-1.0945366181849183,-1.9121834177418051,-3.758619161546643,-7.201171655242933,-inf,-inf
0.327,2,4,0.2110936641693115,0.0753789549697472,0.0074109141346714,-0.0004212568026766,-0.0004864054809128,-0.0020277972337964,-0.0040212577886611,-0.0041059219848766,-0.0041076103097981,-0.0056693353218816,-0.0063223485757252,-0.0066204822632955,-0.0067713785982764,-0.0079450443795945,-0.0085112437445289,-0.010543174835985,-0.0108845424836177,-0.0892525193058823,-0.1629849892708639,-0.1931229434332728,-0.26187051911127,-0.3163792828566811,-0.4276568215958191,-0.5150457743727297,-0.5445728451364983,-0.6667596849664851,-0.7771682216270623,-1.1375331240502793,-2.077479446784839,-3.883064582302793,-7.39063570473406,-inf,-inf
0.328,2,4,0.1746704578399658,0.0648336720751433,0.0048378937718568,-0.0011508438629947,-0.0018162660044268,-0.0030586283519567,-0.0032896900054933,-0.0042719194992373,-0.0046021739005447,-0.0050463335501629,-0.0058631754898338,-0.0063848161325692,-0.0064364896356132,-0.0078942662241757,-0.0084013176798716,-0.0096170599551999,-0.0124064119782579,-0.097888062079134,-0.1708820049098946,-0.1999317211046059,-0.2853568599204326,-0.3511852022286527,-0.4352472804175894,-0.5249978729198383,-0.5779456778285745,-0.632512153702231,-0.7434524974082728,-1.0106447730179668,-1.6211645228548373,-3.8676173329665207,-7.6006124002769,-12.624909697117646,-inf
0.329,2,4,0.2210831642150879,0.0645641314265032,0.0107249541072974,-1.6786952712526696e-05,-0.0016014171600822,-0.0028370192645726,-0.003890485313131,-0.0047875756088419,-0.0051505061033156,-0.005397645107816,-0.0056993208423549,-0.0058349717490022,-0.0066094065507807,-0.0076814776709556,-0.0098132239480194,-0.0100831941426268,-0.0116714323852723,-0.0902711799155881,-0.1739992339304568,-0.1986419559529106,-0.2719884769654922,-0.3308070435186112,-0.4267746123880806,-0.5150664012260596,-0.5583721414366455,-0.6270557258423306,-0.796529924689104,-1.1309496910377703,-1.9173304395195845,-3.818301310699396,-7.178063308698732,-inf,-inf
0.33,2,4,0.2271757125854492,0.0690841810048717,0.0073979965758952,-0.0001516126181683,-0.0014139532802764,-0.0030826232879496,-0.0039364551725843,-0.0045722326923058,-0.005118373976467,-0.0055948806711371,-0.0057542149211814,-0.0059133712827645,-0.0067477223413672,-0.0070902286564855,-0.009692591258231,-0.0103359700701098,-0.0137839971831919,-0.0928316217232361,-0.1708795775315642,-0.1979739102418399,-0.2815273208566526,-0.336205045777095,-0.4310319280183783,-0.5174167828088208,-0.5713977011621926,-0.6251935114077714,-0.7871768490510536,-1.103374701485098,-1.9818681343358355,-4.052612775975595,-7.452731439965867,-inf,-inf
0.331,2,4,0.1706655025482177,0.0748997905233992,0.0115078088141149,-0.0010005935827525,-0.0014723726288945,-0.0022894080548258,-0.0039657471112592,-0.0044609083404169,-0.0044767670714255,-0.0056371473077927,-0.0058250769263643,-0.0062737925285425,-0.0064492261227838,-0.0074538918616225,-0.0085523464323466,-0.0097913572947603,-0.010406940428419,-0.0898672730693857,-0.1675485492803077,-0.2021255174438238,-0.2795440250469642,-0.3266534004890815,-0.4204089593833862,-0.5184832347631159,-0.5655447360544625,-0.6455518126660587,-0.747246453672579,-1.0911439405498398,-1.9990586990582797,-3.9572484820543297,-7.74947900012481,-12.567289782239698,-inf
0.332,2,4,0.2267630100250244,0.0763866826412953,0.0135161646618374,0.0030140482450626,0.0014585237221357,-0.002317767905837,-0.0036836744379329,-0.0038497771683034,-0.0043953440417624,-0.0054639700545413,-0.0061875817087858,-0.0062140551891211,-0.0064889956595153,-0.0071372103257786,-0.0082129066264496,-0.0113379119546564,-0.0121481365990586,-0.0897749916212668,-0.1673795616035614,-0.2012932940601996,-0.271423750584242,-0.3257182451429008,-0.4168467800494234,-0.5003289683663206,-0.5616338315695404,-0.6446649534774049,-0.7565496863835325,-1.1213695432601245,-2.004601276943092,-3.786132106557429,-7.5464740004566,-13.007179570309496,-inf
0.333,2,4,0.2124722003936767,0.0783536299552611,0.0116355478741333,0.0021456471541253,0.000237368195288,-0.0025030519230342,-0.0034618663492698,-0.0036502259283549,-0.004713343345984,-0.0049600784083763,-0.0056423367373921,-0.005771210383291,-0.0060347755174478,-0.0082921784296739,-0.0083137305941854,-0.0086878711295442,-0.0107933431568238,-0.0935578447950104,-0.1663157533101894,-0.1998029667812644,-0.2720005502743634,-0.333194812289601,-0.4279777624055274,-0.5087359771145114,-0.5658669743264715,-0.6617574851320045,-0.7572710267751135,-1.089376611217341,-1.9557365901675117,-3.745723606827425,-7.8456414122489,-inf,-inf
0.334,2,4,0.2286067008972168,0.0716362405909695,0.0071286527726583,-0.0018899500670362,-0.002097985376835,-0.002423909034463,-0.004043790218035,-0.0042702933456248,-0.0045932880926151,-0.0046077763641353,-0.0061927622122155,-0.0064253867605613,-0.0068797440858157,-0.0075120776111332,-0.0086238502038337,-0.0112406741795684,-0.0123443835556469,-0.090112185125597,-0.1679364429300399,-0.204536646329576,-0.277900426953346,-0.3243176562645856,-0.4332698486692222,-0.5277111600862191,-0.5663825757280313,-0.6350272499609121,-0.741176815049283,-1.1664505651891446,-2.0792397081298435,-3.8428348911863193,-7.384676956649913,-inf,-inf
0.335,2,4,0.2256433963775634,0.0696537026620167,0.0063712453513832,0.0033293617297498,-0.0001373003436177,-0.0033977781466586,-0.0036190091697422,-0.0036333359135753,-0.0040711643267126,-0.0058243863534818,-0.0058734894909086,-0.0062893402813493,-0.0067511337065711,-0.0072092712463415,-0.0082681971220688,-0.008285169807667,-0.0101909267436701,-0.095369577177161,-0.173345360504926,-0.2066343893184796,-0.2793279953516097,-0.3382353228315241,-0.4313828018440689,-0.521502873029096,-0.5852668860793412,-0.6752535418737977,-0.7843875423852222,-1.1264788719793124,-2.0902069043681326,-4.190776482267706,-7.900027882614294,-inf,-inf
0.336,2,4,0.2229788303375244,0.0694474998576388,0.0093424235492263,-0.0004761663662144,-0.0010348612221469,-0.0029726549203246,-0.0038974856211414,-0.0041260428109726,-0.0044457752160494,-0.0048921563364713,-0.0052247003019066,-0.0059118092337059,-0.0068949844080229,-0.0079232339561874,-0.0082386195407394,-0.010435299173354,-0.0118914401084997,-0.0888851210139172,-0.1760085712302049,-0.2118798180091141,-0.2713481579749135,-0.3394264639375369,-0.4280744583159891,-0.5169166558841393,-0.5822710174376764,-0.6490766708305495,-0.7509693348631178,-1.2181038912301276,-2.014701114626976,-3.9380452057354622,-7.776223775120874,-inf,-inf
0.337,2,4,0.1732211112976074,0.0697615557419524,0.0093472213391627,-8.837822884565797e-05,-0.0001266937714863,-0.0030743142842226,-0.0031393244867331,-0.0041804362717578,-0.0048268190961007,-0.0057046678877753,-0.0060549930235346,-0.00627941168236,-0.006506014119153,-0.0067122844500264,-0.0082438203983196,-0.0102625411241098,-0.0118979409939305,-0.0915138781421558,-0.1634650238802169,-0.2019581577569528,-0.2769739280609853,-0.3440268340834004,-0.4234452652757998,-0.5285903730348072,-0.5570394748932656,-0.6338795544671421,-0.7573081914194248,-1.0757376255859945,-2.1347900851258026,-3.8728742032063024,-7.668538067649314,-13.100931183703404,-inf
0.338,2,4,0.2256751060485839,0.0678861554491202,0.0033992478124671,-3.3666678765083005e-05,-0.0028048326745912,-0.0029147474072018,-0.0039523071998229,-0.0041924371556577,-0.0045781071856219,-0.0051543272548443,-0.006810162574845,-0.0070255897640286,-0.0070415160028461,-0.0082024583210931,-0.008441840496046,-0.0118150613400583,-0.0121135871443721,-0.0862498805681467,-0.1699281375727778,-0.2094289906397561,-0.2797802143700469,-0.3358127845434372,-0.4323520459002244,-0.5195154049918413,-0.576465046528895,-0.6389556183449071,-0.7980932412399248,-1.1349691909050883,-2.012005512224946,-4.32739961482941,-7.729615165388987,-inf,-inf
0.339,2,4,0.2227315902709961,0.0655288415197802,0.0069186498538805,0.0003130161815558,-0.0023433286258974,-0.0024272572910791,-0.0042169283490145,-0.0044112413795412,-0.0047733840527459,-0.0052662872068672,-0.0061086212583156,-0.006279580556448,-0.0063089981458738,-0.0073481875190311,-0.0078378383331601,-0.0098333738827428,-0.0104277117405921,-0.0927591357261457,-0.1744963202298228,-0.210044541675715,-0.2970166437663742,-0.350790877027427,-0.4396624260816626,-0.5297874019862583,-0.5771457473896618,-0.6510798651197766,-0.8132776249521848,-1.135918637930142,-2.043770060714559,-3.804549759017446,-7.530444831119724,-inf,-inf
0.34,2,4,0.2103767395019531,0.0743342398350564,0.0128519543464759,0.0003822699269673,-0.0012153623930619,-0.0027516959351086,-0.0027944980734766,-0.0034940812936805,-0.0043162320837005,-0.0049537370694835,-0.0055428771872689,-0.0060928541555702,-0.0065368633332513,-0.006564817341232,-0.00862181548002,-0.0095644270324283,-0.0098831462847285,-0.0983860549080521,-0.177135018285499,-0.206851740501286,-0.2847444120197226,-0.3496442681919239,-0.4378997675677643,-0.5243038429784889,-0.586084576626645,-0.6548271641538709,-0.753336050937308,-1.1226450249162323,-2.077730852649735,-4.07711572018055,-8.040837803715101,-inf,-inf
0.341,2,4,0.1750385761260986,0.0687171727899239,0.0056538590710602,-0.0007328503148031,-0.0015634508170658,-0.0030401628701687,-0.0039211641567633,-0.0039877324900982,-0.004973263513577,-0.0051853427217141,-0.0062402182802523,-0.0068020552086379,-0.0071184525907407,-0.007715292298816,-0.0083642328596566,-0.0099004026476486,-0.0114377502196749,-0.0940179112891349,-0.1721480408087268,-0.211012544363756,-0.2894340013627091,-0.3493636211405785,-0.446409978877749,-0.5289686286566796,-0.5894491959011927,-0.6649676606765776,-0.7973504313583768,-1.1704600603940407,-2.205866921958465,-3.9182191100568367,-7.842218200804299,-12.88102248750036,-inf
0.342,2,4,0.229994535446167,0.0712638261365603,0.0111447038141419,0.0002231505866781,-0.0003563705511302,-0.0024688375680469,-0.0037719463410415,-0.0039477641822993,-0.0041610241858181,-0.0043354035666173,-0.005635659145193,-0.0059137695347175,-0.0059536784414531,-0.007667317830279,-0.007715870607066,-0.0095907573081023,-0.0098881165680468,-0.0959641299650173,-0.1743955469656605,-0.2063196494965909,-0.2884263308177603,-0.3374504951020093,-0.4429102759189972,-0.5324524587795174,-0.5815631275695801,-0.6623852501708952,-0.814539035388254,-1.1725627966780363,-2.1242770669671867,-4.037742804801932,-7.954845019536261,-inf,-inf
0.343,2,4,0.2302372455596923,0.0721706471851814,0.0095143117726071,0.0006659641886924,-0.0003351753628078,-0.0014818981728394,-0.0031534892977502,-0.0040879627944233,-0.0044644308386848,-0.0047871000169407,-0.0055734782748532,-0.0060838341393906,-0.0069955247840547,-0.0074206741094787,-0.0077300318011302,-0.0106106186824148,-0.0117643639715579,-0.0953061305817226,-0.1758340310200117,-0.2183211030511363,-0.284936793178519,-0.33997217096847,-0.4454563343974267,-0.5227173192611508,-0.5784015775436664,-0.6573279161098751,-0.7978636208802147,-1.1246725866633285,-2.051580613242969,-3.9888558037739146,-7.948811460777667,-inf,-inf
0.344,2,4,0.2246716022491455,0.0655237651286227,0.0103454735736808,0.0002165949332692,-0.0020715196690317,-0.0028723217138754,-0.0035351134111639,-0.004297008696128,-0.0048579901274211,-0.0051463982090608,-0.0057762785805952,-0.0064438857155686,-0.0069417854426538,-0.0071882282287738,-0.0080540129359373,-0.0097266833364514,-0.0102655144214952,-0.0926077360077478,-0.1696331478795859,-0.2097696065402018,-0.2804896376029461,-0.3440413968388984,-0.4460450598980301,-0.528796464695242,-0.5803500913534855,-0.6430716274746923,-0.799081762916768,-1.24308021833913,-2.1668803496691726,-4.151922775879508,-7.789498379143864,-inf,-inf
0.345,2,4,0.2245535850524902,0.0803269164515653,0.0146307316966208,0.004838949952884,0.0028557491511888,-0.0021007456858289,-0.0021871909669392,-0.0031529926786916,-0.003884146525753,-0.0041697546543314,-0.005172204094476,-0.0053854989432135,-0.0055216307514581,-0.0069595060743407,-0.0079719170720901,-0.0097318317666253,-0.0098704020314105,-0.0998283846685647,-0.1842376800800481,-0.2200208553126666,-0.2913218799016806,-0.3379602511305595,-0.4410045643576475,-0.5360631103069062,-0.5926016673436374,-0.6515428952307692,-0.8311888800277495,-1.1176600679022113,-1.937688483722661,-3.76905331746829,-7.277308397613869,-inf,-inf
0.346,2,4,0.2257411479949951,0.0695220116284306,0.0074445557155319,0.0018276249485857,0.000116164946531,-0.0015013283935105,-0.0025230169414303,-0.0035561282911548,-0.0036876605964238,-0.0042812013861358,-0.0057654085910809,-0.0061137642772822,-0.0062508119074175,-0.0077369174519904,-0.0077424455649186,-0.009992870457133,-0.0113958549809385,-0.0931533127928229,-0.1710431096429785,-0.2090682297462263,-0.2877921500848933,-0.3454701206835133,-0.4441579942428296,-0.5362168700851423,-0.5915454117773146,-0.6913755572019725,-0.844111796794814,-1.3421987710035712,-2.2913927864758183,-4.129272168475272,-7.699409426846877,-inf,-inf
0.347,2,4,0.2256176471710205,0.0627477592504655,0.0075416509463023,-0.0015814600219385,-0.0025187248080606,-0.0029522145691059,-0.0038346411092829,-0.0043370981348322,-0.0044877856477178,-0.0046589534454037,-0.006091349587996,-0.006305990523459,-0.0071124808028523,-0.0076917470196286,-0.0082091915030391,-0.0096298722775955,-0.0109721006697134,-0.1006881887090487,-0.1726567037845022,-0.2153362553942177,-0.2916070332707646,-0.3553022848000825,-0.4489019335150686,-0.542230784979324,-0.589518710914591,-0.6594864066735485,-0.8004127675968593,-1.2312865331107194,-2.0255568955509684,-4.082804339252577,-7.803434320995264,-inf,-inf
0.348,2,4,0.1754755973815918,0.066823959775416,0.0068428602058215,6.259588123111409e-05,-0.0015983164722448,-0.0031148838583803,-0.0035982118198574,-0.0037998179731158,-0.0041363588427338,-0.0046953324522004,-0.0061558265342707,-0.0063346792334427,-0.0067332859918998,-0.0074548685285643,-0.0077148791175446,-0.0097852425525667,-0.0114482879019431,-0.1047110063797704,-0.1807421576015734,-0.2233643846401244,-0.3004543048964611,-0.3475506381391522,-0.4487393671329748,-0.5386066698682646,-0.6019546994832398,-0.673180368484501,-0.8483136304865465,-1.2299003865723628,-2.1069832838168328,-4.350538759708025,-7.793621588635627,-12.93382137839098,-inf
0.349,2,4,0.2320387363433838,0.0685221186002358,0.012034820923244,0.0017309016554283,-0.0009428447788953,-0.0025301142945631,-0.0034134063049832,-0.004480843189887,-0.0047235475907762,-0.0047797126276778,-0.0050456603318525,-0.0057432819286954,-0.0066714478278607,-0.0081427347063809,-0.0087147009016555,-0.0104482790698699,-0.0137816599217875,-0.0868104284124844,-0.1756098346827497,-0.2058169199648201,-0.2894753745444319,-0.3425241945796662,-0.4448600873557409,-0.53669125890596,-0.5978100952723903,-0.6729908300141263,-0.7818570388277185,-1.3023174762952645,-2.1936765752967813,-4.277018966979081,-7.943976434481202,-inf,-inf
0.35,2,4,0.2126529216766357,0.0721266327538624,0.0063019275368462,0.0006975563279446,0.0001726793477478,-0.0020061621433002,-0.0030084246939846,-0.0037993608168129,-0.0042936495453107,-0.0050264976057575,-0.0057492804011793,-0.0063185746374879,-0.0065850117561157,-0.0071194954074886,-0.0080253133203112,-0.0094594232485724,-0.00980915407062,-0.0971482495207487,-0.1804447096890573,-0.2090896124308194,-0.289000283925597,-0.3459704135273222,-0.444256017903662,-0.5312891803479607,-0.589469584563465,-0.667215909818653,-0.7947031278228324,-1.1471336022863488,-2.0697326664445,-4.260687755361724,-8.076983106090196,-inf,-inf
0.351,2,4,0.2276763916015625,0.0808477408734252,0.0151116866792215,0.0035341613585207,-0.0007960335634091,-0.0019852850053495,-0.0034307056702837,-0.0036140986669258,-0.0039904539537165,-0.00472603466964,-0.0057930518951298,-0.0058080340265639,-0.0065166629874781,-0.0065803086020932,-0.0079098043763454,-0.0090937900341174,-0.0095807321545331,-0.1047320565741574,-0.1904574703210978,-0.2227523800340793,-0.2995549643671525,-0.3494700859446278,-0.4587804099566425,-0.5540033425209356,-0.6033063400704427,-0.6691258264832574,-0.7868004934809585,-1.21753321891152,-2.266605443167521,-4.047651178365763,-7.866765249412802,-inf,-inf
